,RAIN_inverse,T.MAX_3,T.MAX_2,T.MAX,T.MAX_T.MIN,T.MIN_2,T.MIN_3,T.MIN
3399,0.009345794392523364,3944.3120000000004,249.64000000000001,15.8,161.16,104.03999999999999,1061.2079999999999,10.2
693,0.009970089730807577,4913.0,289.0,17.0,188.7,123.21,1367.6309999999999,11.1
956,0.009871668311944718,6229.503999999999,338.55999999999995,18.4,204.23999999999998,123.21,1367.6309999999999,11.1
2376,0.009950248756218905,1860.8670000000004,151.29000000000002,12.3,38.13,9.610000000000001,29.791000000000004,3.1
4960,0.01,614.125,72.25,8.5,0.8500000000000001,0.010000000000000002,0.0010000000000000002,0.1
4836,0.009478672985781991,7529.536000000002,384.1600000000001,19.6,274.40000000000003,196.0,2744.0,14.0
3388,0.01,2352.637,176.89000000000001,13.3,51.870000000000005,15.209999999999999,59.318999999999996,3.9
2032,0.009433962264150943,314.43199999999996,46.239999999999995,6.8,41.48,37.209999999999994,226.98099999999997,6.1
493,0.00998003992015968,4173.281000000001,259.21000000000004,16.1,114.31,50.41,357.91099999999994,7.1
4560,0.00999000999000999,3307.949,222.01000000000002,14.9,160.92000000000002,116.64000000000001,1259.7120000000002,10.8
2396,0.00984251968503937,1367.6309999999999,123.21,11.1,32.19,8.41,24.389,2.9
2695,0.0099601593625498,3375.0,225.0,15.0,141.0,88.36000000000001,830.5840000000001,9.4
3335,0.01,1601.6129999999996,136.89,11.7,47.96999999999999,16.81,68.92099999999998,4.1
2348,0.01,54.87199999999999,14.44,3.8,-7.22,3.61,-6.858999999999999,-1.9
692,0.00992063492063492,4251.527999999999,262.44,16.2,184.68,129.96,1481.544,11.4
1833,0.00983284169124877,1481.544,129.96,11.4,15.959999999999999,1.9599999999999997,2.7439999999999993,1.4
2550,0.009930486593843098,1953.125,156.25,12.5,37.5,9.0,27.0,3.0
2430,0.009950248756218905,5088.447999999999,295.84,17.2,196.07999999999998,129.96,1481.544,11.4
1636,0.009643201542912247,3048.625,210.25,14.5,81.19999999999999,31.359999999999996,175.61599999999996,5.6
945,0.01,7645.373,388.09,19.7,198.97,102.00999999999999,1030.301,10.1
190,0.01,5000.211000000001,292.41,17.1,138.51000000000002,65.61,531.4409999999999,8.1
1199,0.009823182711198428,1771.561,146.41,12.1,81.07,44.89,300.76300000000003,6.7
4972,0.01,912.6729999999998,94.08999999999999,9.7,62.08,40.96000000000001,262.14400000000006,6.4
798,0.01,19.683000000000003,7.290000000000001,2.7,4.050000000000001,2.25,3.375,1.5
3345,0.009699321047526674,1092.7270000000003,106.09000000000002,10.3,39.14,14.44,54.87199999999999,3.8
3626,0.01,1259.7120000000002,116.64000000000001,10.8,99.36,84.63999999999999,778.6879999999999,9.2
5230,0.01,2248.091,171.60999999999999,13.1,86.46,43.559999999999995,287.496,6.6
904,0.009310986964618248,4741.6320000000005,282.24,16.8,206.64000000000001,151.29000000000002,1860.8670000000004,12.3
560,0.01,3723.875,240.25,15.5,156.54999999999998,102.00999999999999,1030.301,10.1
717,0.01,5545.232999999999,313.28999999999996,17.7,162.83999999999997,84.63999999999999,778.6879999999999,9.2
4667,0.009615384615384616,195.112,33.64,5.8,-24.939999999999998,18.49,-79.50699999999999,-4.3
3754,0.01,3511.8079999999995,231.04,15.2,97.28,40.96000000000001,262.14400000000006,6.4
4706,0.009852216748768473,941.1920000000002,96.04000000000002,9.8,49.0,25.0,125.0,5.0
2166,0.00992063492063492,4096.0,256.0,16.0,128.0,64.0,512.0,8.0
2870,0.00998003992015968,2685.619,193.21,13.9,122.32000000000001,77.44000000000001,681.4720000000002,8.8
1188,0.01,1728.0,144.0,12.0,33.599999999999994,7.839999999999999,21.951999999999995,2.8
91,0.01,1061.2079999999999,104.03999999999999,10.2,11.22,1.2100000000000002,1.3310000000000004,1.1
1216,0.009433962264150943,2000.3759999999997,158.76,12.6,98.28,60.839999999999996,474.55199999999996,7.8
1998,0.009891196834817014,456.533,59.290000000000006,7.7,53.13,47.61000000000001,328.50900000000007,6.9
141,0.01,5639.752,316.84000000000003,17.8,186.9,110.25,1157.625,10.5
4987,0.009950248756218905,32.76800000000001,10.240000000000002,3.2,5.760000000000001,3.24,5.832000000000001,1.8
5255,0.01,6331.625,342.25,18.5,234.95,161.29,2048.383,12.7
2644,0.01,1000.0,100.0,10.0,22.0,4.840000000000001,10.648000000000003,2.2
1233,0.01,6751.268999999998,357.2099999999999,18.9,71.82,14.44,54.87199999999999,3.8
2256,0.009970089730807577,216.0,36.0,6.0,-15.600000000000001,6.760000000000001,-17.576,-2.6
431,0.00998003992015968,1815.8479999999997,148.83999999999997,12.2,40.26,10.889999999999999,35.937,3.3
3342,0.01,2352.637,176.89000000000001,13.3,111.72000000000001,70.56,592.7040000000001,8.4
3129,0.009615384615384616,4657.463,278.89,16.7,233.79999999999998,196.0,2744.0,14.0
4785,0.00980392156862745,7189.057000000001,372.49,19.3,177.56,84.63999999999999,778.6879999999999,9.2
5082,0.009970089730807577,830.5840000000001,88.36000000000001,9.4,47.0,25.0,125.0,5.0
3692,0.01,421.875,56.25,7.5,15.0,4.0,8.0,2.0
470,0.01,1601.6129999999996,136.89,11.7,29.25,6.25,15.625,2.5
2606,0.01,474.55199999999996,60.839999999999996,7.8,23.4,9.0,27.0,3.0
4995,0.01,405.22400000000005,54.760000000000005,7.4,11.100000000000001,2.25,3.375,1.5
3627,0.01,1481.544,129.96,11.4,-5.7,0.25,-0.125,-0.5
4176,0.009970089730807577,9261.0,441.0,21.0,275.09999999999997,171.60999999999999,2248.091,13.1
160,0.00984251968503937,7301.383999999998,376.35999999999996,19.4,139.68,51.84,373.24800000000005,7.2
4259,0.009940357852882704,1601.6129999999996,136.89,11.7,85.41,53.29,389.017,7.3
2347,0.01,166.375,30.25,5.5,-1.65,0.09,-0.026999999999999996,-0.3
1953,0.00999000999000999,6331.625,342.25,18.5,194.25,110.25,1157.625,10.5
368,0.009746588693957116,1560.896,134.56,11.6,44.08,14.44,54.87199999999999,3.8
1293,0.009615384615384616,10648.0,484.0,22.0,316.8,207.36,2985.9840000000004,14.4
910,0.01,5177.717000000001,299.29,17.3,145.32000000000002,70.56,592.7040000000001,8.4
236,0.01,3944.3120000000004,249.64000000000001,15.8,105.86000000000001,44.89,300.76300000000003,6.7
3238,0.009319664492078286,1685.159,141.61,11.9,55.93000000000001,22.090000000000003,103.82300000000001,4.7
348,0.00927643784786642,1520.875,132.25,11.5,9.200000000000001,0.6400000000000001,0.5120000000000001,0.8
2358,0.01,1061.2079999999999,104.03999999999999,10.2,30.599999999999998,9.0,27.0,3.0
4379,0.00998003992015968,1295.0290000000002,118.81,10.9,74.12,46.239999999999995,314.43199999999996,6.8
4133,0.009900990099009901,8242.408,408.03999999999996,20.2,246.43999999999997,148.83999999999997,1815.8479999999997,12.2
2780,0.01,9261.0,441.0,21.0,281.40000000000003,179.56,2406.1040000000003,13.4
4518,0.01,10941.047999999999,492.84,22.2,215.33999999999997,94.08999999999999,912.6729999999998,9.7
5021,0.009950248756218905,1061.2079999999999,104.03999999999999,10.2,66.3,42.25,274.625,6.5
1356,0.01,314.43199999999996,46.239999999999995,6.8,1.36,0.04000000000000001,0.008000000000000002,0.2
2134,0.01,1953.125,156.25,12.5,47.5,14.44,54.87199999999999,3.8
3846,0.009587727708533078,2985.9840000000004,207.36,14.4,161.28,125.43999999999998,1404.9279999999997,11.2
270,0.01,5639.752,316.84000000000003,17.8,101.46000000000001,32.49,185.193,5.7
1414,0.00998003992015968,1520.875,132.25,11.5,97.75,72.25,614.125,8.5
2152,0.01,1124.864,108.16000000000001,10.4,23.919999999999998,5.289999999999999,12.166999999999998,2.3
351,0.01,571.7870000000001,68.89000000000001,8.3,9.13,1.2100000000000002,1.3310000000000004,1.1
3021,0.01,1860.8670000000004,151.29000000000002,12.3,60.27000000000001,24.010000000000005,117.64900000000003,4.9
1625,0.00992063492063492,5000.211000000001,292.41,17.1,212.04000000000002,153.76000000000002,1906.6240000000003,12.4
4797,0.01,4251.527999999999,262.44,16.2,137.7,72.25,614.125,8.5
4109,0.009523809523809525,3796.4159999999997,243.35999999999999,15.6,120.12,59.290000000000006,456.533,7.7
2160,0.009708737864077669,4251.527999999999,262.44,16.2,92.34,32.49,185.193,5.7
2850,0.01,6128.487000000001,334.89000000000004,18.3,263.52000000000004,207.36,2985.9840000000004,14.4
3285,0.009861932938856016,1560.896,134.56,11.6,-22.04,3.61,-6.858999999999999,-1.9
1454,0.0099601593625498,1728.0,144.0,12.0,87.6,53.29,389.017,7.3
501,0.01,6859.0,361.0,19.0,201.4,112.36,1191.0159999999998,10.6
2562,0.01,614.125,72.25,8.5,35.7,17.64,74.08800000000001,4.2
5015,0.00998003992015968,46.656000000000006,12.96,3.6,-12.6,12.25,-42.875,-3.5
1815,0.009216589861751152,1225.0429999999997,114.48999999999998,10.7,80.25,56.25,421.875,7.5
4228,0.01,2299.968,174.23999999999998,13.2,143.88,118.81,1295.0290000000002,10.9
4189,0.01,5268.0239999999985,302.75999999999993,17.4,210.53999999999996,146.41,1771.561,12.1
1247,0.00980392156862745,5832.0,324.0,18.0,189.0,110.25,1157.625,10.5
921,0.01,8741.816000000003,424.36000000000007,20.6,257.5,156.25,1953.125,12.5
4616,0.009813542688910696,729.0,81.0,9.0,20.7,5.289999999999999,12.166999999999998,2.3
4308,0.01,704.969,79.21000000000001,8.9,38.27,18.49,79.50699999999999,4.3
3148,0.01,4251.527999999999,262.44,16.2,145.79999999999998,81.0,729.0,9.0
123,0.01,3176.5229999999997,216.08999999999997,14.7,132.29999999999998,81.0,729.0,9.0
1011,0.009775171065493646,1685.159,141.61,11.9,91.63000000000001,59.290000000000006,456.533,7.7
1273,0.009881422924901186,5451.776000000002,309.76000000000005,17.6,147.84000000000003,70.56,592.7040000000001,8.4
5044,0.009551098376313277,1728.0,144.0,12.0,48.0,16.0,64.0,4.0
2187,0.01,7762.392000000001,392.04,19.8,217.8,121.0,1331.0,11.0
1611,0.01,4096.0,256.0,16.0,99.2,38.440000000000005,238.32800000000003,6.2
3758,0.00999000999000999,3375.0,225.0,15.0,90.0,36.0,216.0,6.0
2497,0.00968054211035818,11697.082999999999,515.29,22.7,349.58,237.16000000000003,3652.264,15.4
4674,0.009532888465204956,1331.0,121.0,11.0,38.5,12.25,42.875,3.5
419,0.009425070688030161,1157.625,110.25,10.5,23.1,4.840000000000001,10.648000000000003,2.2
2420,0.01,5000.211000000001,292.41,17.1,135.09,62.410000000000004,493.03900000000004,7.9
1380,0.01,614.125,72.25,8.5,32.3,14.44,54.87199999999999,3.8
163,0.01,12167.0,529.0,23.0,264.5,132.25,1520.875,11.5
2423,0.01,5451.776000000002,309.76000000000005,17.6,176.0,100.0,1000.0,10.0
3638,0.009708737864077669,1331.0,121.0,11.0,33.0,9.0,27.0,3.0
127,0.01,3112.136,213.16,14.6,73.0,25.0,125.0,5.0
1712,0.01,175.61599999999996,31.359999999999996,5.6,10.08,3.24,5.832000000000001,1.8
3682,0.009551098376313277,1520.875,132.25,11.5,57.5,25.0,125.0,5.0
929,0.009587727708533078,4173.281000000001,259.21000000000004,16.1,169.05,110.25,1157.625,10.5
3439,0.01,7645.373,388.09,19.7,157.6,64.0,512.0,8.0
4839,0.01,5177.717000000001,299.29,17.3,211.06,148.83999999999997,1815.8479999999997,12.2
2151,0.009900990099009901,1124.864,108.16000000000001,10.4,46.800000000000004,20.25,91.125,4.5
1433,0.009813542688910696,884.7359999999999,92.16,9.6,23.04,5.76,13.823999999999998,2.4
362,0.009970089730807577,1367.6309999999999,123.21,11.1,12.21,1.2100000000000002,1.3310000000000004,1.1
2988,0.01,405.22400000000005,54.760000000000005,7.4,35.52,23.04,110.59199999999998,4.8
1285,0.01,9393.931000000002,445.21000000000004,21.1,147.70000000000002,49.0,343.0,7.0
5138,0.00998003992015968,2048.383,161.29,12.7,64.77,26.009999999999998,132.65099999999998,5.1
5184,0.009861932938856016,8000.0,400.0,20.0,246.0,151.29000000000002,1860.8670000000004,12.3
2455,0.009852216748768473,5088.447999999999,295.84,17.2,215.0,156.25,1953.125,12.5
1728,0.009940357852882704,2000.3759999999997,158.76,12.6,83.16,43.559999999999995,287.496,6.6
4808,0.01,6539.2029999999995,349.69,18.7,256.19,187.68999999999997,2571.3529999999996,13.7
1134,0.00992063492063492,753.5709999999999,82.80999999999999,9.1,40.04,19.360000000000003,85.18400000000003,4.4
5192,0.009596928982725527,12008.988999999998,524.41,22.9,336.62999999999994,216.08999999999997,3176.5229999999997,14.7
4669,0.00998003992015968,614.125,72.25,8.5,-23.799999999999997,7.839999999999999,-21.951999999999995,-2.8
4132,0.01,9393.931000000002,445.21000000000004,21.1,331.27,246.48999999999998,3869.8929999999996,15.7
1739,0.009813542688910696,1157.625,110.25,10.5,63.0,36.0,216.0,6.0
3944,0.00999000999000999,1728.0,144.0,12.0,24.0,4.0,8.0,2.0
828,0.009950248756218905,456.533,59.290000000000006,7.7,44.66,33.64,195.112,5.8
959,0.01,6644.6720000000005,353.44000000000005,18.8,240.64000000000001,163.84000000000003,2097.1520000000005,12.8
4197,0.01,3581.5770000000007,234.09000000000003,15.3,85.67999999999999,31.359999999999996,175.61599999999996,5.6
1034,0.01,1225.0429999999997,114.48999999999998,10.7,22.47,4.41,9.261000000000001,2.1
353,0.009891196834817014,1367.6309999999999,123.21,11.1,46.62,17.64,74.08800000000001,4.2
2361,0.009970089730807577,1157.625,110.25,10.5,15.75,2.25,3.375,1.5
48,0.01,636.0559999999999,73.96,8.6,40.42,22.090000000000003,103.82300000000001,4.7
4575,0.009259259259259259,1481.544,129.96,11.4,53.580000000000005,22.090000000000003,103.82300000000001,4.7
2596,0.009950248756218905,1643.0320000000004,139.24,11.8,59.0,25.0,125.0,5.0
4120,0.01,5639.752,316.84000000000003,17.8,135.28,57.76,438.97599999999994,7.6
3445,0.01,6434.856000000002,345.96000000000004,18.6,206.46,123.21,1367.6309999999999,11.1
3044,0.009940357852882704,1643.0320000000004,139.24,11.8,82.60000000000001,49.0,343.0,7.0
1711,0.009861932938856016,1124.864,108.16000000000001,10.4,35.36,11.559999999999999,39.303999999999995,3.4
2297,0.00927643784786642,421.875,56.25,7.5,18.0,5.76,13.823999999999998,2.4
68,0.01,3723.875,240.25,15.5,147.25,90.25,857.375,9.5
1788,0.009881422924901186,753.5709999999999,82.80999999999999,9.1,23.66,6.760000000000001,17.576,2.6
4156,0.00999000999000999,17173.512000000002,665.64,25.8,425.7,272.25,4492.125,16.5
1883,0.009852216748768473,5359.375,306.25,17.5,183.75,110.25,1157.625,10.5
216,0.00992063492063492,4913.0,289.0,17.0,212.5,156.25,1953.125,12.5
1676,0.00998003992015968,1191.0159999999998,112.36,10.6,-26.5,6.25,-15.625,-2.5
4822,0.009514747859181731,5735.338999999999,320.40999999999997,17.9,187.95,110.25,1157.625,10.5
2384,0.009615384615384616,2628.0720000000006,190.44000000000003,13.8,55.2,16.0,64.0,4.0
4696,0.00998003992015968,1442.8970000000002,127.69000000000001,11.3,77.97000000000001,47.61000000000001,328.50900000000007,6.9
1289,0.00967117988394584,6967.871000000002,364.81000000000006,19.1,257.85,182.25,2460.375,13.5
4095,0.0099601593625498,1728.0,144.0,12.0,49.199999999999996,16.81,68.92099999999998,4.1
1410,0.01,1728.0,144.0,12.0,102.0,72.25,614.125,8.5
4131,0.009823182711198428,9663.597000000002,453.69000000000005,21.3,310.98,213.16,3112.136,14.6
2799,0.009633911368015415,5268.0239999999985,302.75999999999993,17.4,233.16,179.56,2406.1040000000003,13.4
4959,0.01,658.5029999999998,75.68999999999998,8.7,53.06999999999999,37.209999999999994,226.98099999999997,6.1
4990,0.00999000999000999,250.04699999999997,39.69,6.3,1.89,0.09,0.026999999999999996,0.3
2868,0.01,2406.1040000000003,179.56,13.4,18.759999999999998,1.9599999999999997,2.7439999999999993,1.4
486,0.01,6128.487000000001,334.89000000000004,18.3,80.52000000000001,19.360000000000003,85.18400000000003,4.4
3130,0.00999000999000999,4574.296000000001,275.56000000000006,16.6,182.60000000000002,121.0,1331.0,11.0
783,0.009950248756218905,729.0,81.0,9.0,50.4,31.359999999999996,175.61599999999996,5.6
3607,0.01,185.193,32.49,5.7,14.25,6.25,15.625,2.5
949,0.00998003992015968,11089.567000000001,497.29,22.3,330.04,219.04000000000002,3241.7920000000004,14.8
117,0.01,4657.463,278.89,16.7,90.18,29.160000000000004,157.46400000000003,5.4
411,0.0099601593625498,778.6879999999999,84.63999999999999,9.2,-0.9199999999999999,0.010000000000000002,-0.0010000000000000002,-0.1
2667,0.01,551.3679999999998,67.24,8.2,4.919999999999999,0.36,0.21599999999999997,0.6
3202,0.01,1771.561,146.41,12.1,12.1,1.0,1.0,1.0
1699,0.01,636.0559999999999,73.96,8.6,55.04,40.96000000000001,262.14400000000006,6.4
4414,0.009487666034155597,2146.6890000000003,166.41,12.9,85.14,43.559999999999995,287.496,6.6
5221,0.01,5832.0,324.0,18.0,163.79999999999998,82.80999999999999,753.5709999999999,9.1
4014,0.01,1601.6129999999996,136.89,11.7,14.04,1.44,1.7279999999999998,1.2
74,0.01,1643.0320000000004,139.24,11.8,27.14,5.289999999999999,12.166999999999998,2.3
983,0.00998003992015968,8365.427000000001,412.09000000000003,20.3,190.82000000000002,88.36000000000001,830.5840000000001,9.4
1801,0.009950248756218905,804.3570000000002,86.49000000000001,9.3,-16.740000000000002,3.24,-5.832000000000001,-1.8
4032,0.009794319294809012,1728.0,144.0,12.0,67.19999999999999,31.359999999999996,175.61599999999996,5.6
2929,0.01,314.43199999999996,46.239999999999995,6.8,40.8,36.0,216.0,6.0
5014,0.01,117.64900000000003,24.010000000000005,4.9,-22.05,20.25,-91.125,-4.5
3478,0.01,7880.598999999998,396.00999999999993,19.9,161.18999999999997,65.61,531.4409999999999,8.1
1050,0.01,1367.6309999999999,123.21,11.1,56.60999999999999,26.009999999999998,132.65099999999998,5.1
3808,0.009174311926605505,7414.875,380.25,19.5,243.75,156.25,1953.125,12.5
2582,0.01,287.496,43.559999999999995,6.6,13.2,4.0,8.0,2.0
1713,0.01,175.61599999999996,31.359999999999996,5.6,8.959999999999999,2.5600000000000005,4.096000000000001,1.6
3170,0.01,2744.0,196.0,14.0,81.2,33.64,195.112,5.8
4387,0.01,1815.8479999999997,148.83999999999997,12.2,112.23999999999998,84.63999999999999,778.6879999999999,9.2
1936,0.01,8000.0,400.0,20.0,276.0,190.44000000000003,2628.0720000000006,13.8
1720,0.009910802775024777,103.82300000000001,22.090000000000003,4.7,7.050000000000001,2.25,3.375,1.5
638,0.009775171065493646,2406.1040000000003,179.56,13.4,89.78,44.89,300.76300000000003,6.7
2555,0.01,6434.856000000002,345.96000000000004,18.6,232.50000000000003,156.25,1953.125,12.5
1529,0.01,6028.567999999999,331.23999999999995,18.2,120.11999999999999,43.559999999999995,287.496,6.6
3042,0.009900990099009901,1685.159,141.61,11.9,92.82000000000001,60.839999999999996,474.55199999999996,7.8
2016,0.009523809523809525,3048.625,210.25,14.5,145.0,100.0,1000.0,10.0
5252,0.01,2571.3529999999996,187.68999999999997,13.7,130.15,90.25,857.375,9.5
2680,0.01,551.3679999999998,67.24,8.2,31.979999999999997,15.209999999999999,59.318999999999996,3.9
898,0.009596928982725527,3048.625,210.25,14.5,160.95,123.21,1367.6309999999999,11.1
4037,0.01,456.533,59.290000000000006,7.7,22.33,8.41,24.389,2.9
4858,0.00999000999000999,5177.717000000001,299.29,17.3,96.88,31.359999999999996,175.61599999999996,5.6
3366,0.01,2985.9840000000004,207.36,14.4,126.72000000000001,77.44000000000001,681.4720000000002,8.8
4227,0.01,1860.8670000000004,151.29000000000002,12.3,61.5,25.0,125.0,5.0
3266,0.01,1728.0,144.0,12.0,126.0,110.25,1157.625,10.5
5031,0.01,1481.544,129.96,11.4,22.8,4.0,8.0,2.0
3691,0.01,1331.0,121.0,11.0,60.5,30.25,166.375,5.5
1939,0.01,4330.747,265.69,16.3,213.53,171.60999999999999,2248.091,13.1
4580,0.009784735812133072,1157.625,110.25,10.5,78.75,56.25,421.875,7.5
2561,0.009930486593843098,1520.875,132.25,11.5,90.85000000000001,62.410000000000004,493.03900000000004,7.9
3466,0.01,9938.375,462.25,21.5,337.55,246.48999999999998,3869.8929999999996,15.7
645,0.00999000999000999,1601.6129999999996,136.89,11.7,10.53,0.81,0.7290000000000001,0.9
373,0.01,1157.625,110.25,10.5,32.550000000000004,9.610000000000001,29.791000000000004,3.1
4548,0.009910802775024777,4741.6320000000005,282.24,16.8,223.44000000000003,176.89000000000001,2352.637,13.3
1215,0.01,1367.6309999999999,123.21,11.1,74.37,44.89,300.76300000000003,6.7
3636,0.009606147934678195,1225.0429999999997,114.48999999999998,10.7,0.0,0.0,0.0,0.0
839,0.01,2744.0,196.0,14.0,85.39999999999999,37.209999999999994,226.98099999999997,6.1
3043,0.009699321047526674,1520.875,132.25,11.5,102.35000000000001,79.21000000000001,704.969,8.9
200,0.009930486593843098,5000.211000000001,292.41,17.1,124.83000000000001,53.29,389.017,7.3
1058,0.01,314.43199999999996,46.239999999999995,6.8,-6.12,0.81,-0.7290000000000001,-0.9
4790,0.009433962264150943,2048.383,161.29,12.7,115.57,82.80999999999999,753.5709999999999,9.1
3630,0.01,941.1920000000002,96.04000000000002,9.8,68.60000000000001,49.0,343.0,7.0
2366,0.00998003992015968,941.1920000000002,96.04000000000002,9.8,-29.400000000000002,9.0,-27.0,-3.0
